series_id,fund_name,lei,isin,isin_source,figi,share_class_figi,figi_ticker,class_id,class_name,resolution
S000079790,Volatility Premium Plus ETF,54930004PIFZQCY1G840,US92864M2026,GLEIF,BBG01G6K5K57,BBG01G6K5L19,ZVOL,,,unresolved
S000079794,BRIDGE BUILDER MUNICIPAL HIGH-INCOME BOND FUND,549300WUJYU3AUMIZ279,US10803R8271,GLEIF,BBG01C99DNR9,BBG01C9HM5P2,BBMHX,,,unresolved
S000079814,JPMorgan Limited Duration Bond ETF,5493000BIWEW3H1AQT90,US46654Q7732,SEC-NPORT,BBG01H504ZG6,BBG01H5050G2,JPLD,,,unresolved
S000079835,T. Rowe Price Growth ETF,254900FZOQLOMTZRS328,US87283Q8428,SEC-NPORT,BBG01GZW6YF7,BBG01GZW6Z82,TGRT,,,unresolved
S000079874,LVIP JPMorgan Core Bond Fund,549300G0KAUIXSZUYB35,US53500L7432,SEC-NPORT,,,,,,unresolved
S000079901,National Security Emerging Markets Index ETF,549300JH3P97OGSZI616,US66537J4085,GLEIF,BBG01KG2J1H1,BBG01KG2J2H9,NSI,,,unresolved
S000079928,North Star Small Cap Value Fund,54930009WLEFYJHJZT92,US66538F1738,GLEIF,BBG01GP1HR87,BBG01GP1HRB3,WSCVX,,,unresolved
S000079928,North Star Small Cap Value Fund,54930009WLEFYJHJZT92,US66538F1811,GLEIF,BBG01GP1HLN3,BBG01GP1HLT7,WFICX,,,unresolved
S000079928,North Star Small Cap Value Fund,54930009WLEFYJHJZT92,US9333101049,GLEIF,,,,,,unresolved
S000079963,Simplify Commodities Strategy No K-1 ETF,549300LUJCGPQCEX8Q16,US82889N5665,GLEIF,BBG01G1P7BL1,BBG01G1P7CH4,HARD,,,unresolved
S000080054,DoubleLine Commercial Real Estate ETF,549300GVECK72DWOE818,US25861R3030,GLEIF,BBG01G091DL0,BBG01G091FF2,DCRE,,,unresolved
S000080055,DoubleLine Mortgage ETF,549300HCBHESHBLJEF25,US25861R4020,GLEIF,BBG01G091LD1,BBG01G091M76,DMBS,,,unresolved
S000080056,Aristotle Portfolio Optimization Conservative Fund,549300AQCMZQLW12AY12,US04045F1057,GLEIF,BBG01G9MG962,BBG01G9MG971,POAAX,,,unresolved
S000080057,Aristotle Short Duration Income Fund,549300VT1KBCJFS7TL26,US04045F7583,SEC-NPORT,BBG01G9M5VN6,BBG01G9M5VP4,PLSDX,,,unresolved
S000080062,Aristotle Core Equity Fund,549300YKBQL6UQG6FD90,US04045F4366,SEC-NPORT,BBG01FM975N7,BBG01FMXKHZ0,ARILX,,,unresolved
S000080063,Aristotle Growth Equity Fund,549300YXQMCQ0HPRDE68,US04045F4283,SEC-NPORT,BBG01FMZ9PY1,BBG01FN0HXS8,ARIGX,,,unresolved
S000080065,Aristotle International Equity Fund,549300PMYMFIHPIBAW90,US04045F4101,SEC-NPORT,BBG01FMZ9PT7,BBG01FN0H5W4,ARIFX,,,unresolved
S000080072,Aristotle Core Income Fund,549300GIGDIUWY2UKS16,US04045F7179,SEC-NPORT,BBG01G9MC1M5,BBG01G9MC1N4,PLIIX,,,unresolved
S000080073,Aristotle Core Bond Fund,549300FRIPQGRHTMPJ36,US04045F6833,SEC-NPORT,BBG01G9M6419,BBG01G9M6446,PLEBX,,,unresolved
S000080074,Aristotle Floating Rate Income Fund,549300PVA8TYPMB3KX38,US04045F5926,SEC-NPORT,BBG01G9M4Y79,BBG01G9M4Y88,PLFRX,,,unresolved
S000080075,Aristotle High Yield Bond Fund,549300HBDOSWLENAQC67,US04045F5504,SEC-NPORT,BBG01G9LZGX7,BBG01G9LZGY6,PLHIX,,,unresolved
S000080090,Innovator Premium Income 30 Barrier ETF - April,54930004NRJYAQCARN36,US45783Y6169,GLEIF,BBG01G42Y382,BBG01G42Y435,APRJ,,,unresolved
S000080097,Transamerica Long Credit,54930002XJGTICGFHW21,US89356M6176,SEC-NPORT,BBG01JZN5Y71,BBG01K1Y6MF7,TRLCDIN,,,unresolved
S000080101,Schwab High Yield Bond ETF,54930009R7VCR5XYW907,US8085246317,SEC-NPORT,BBG01F80WX71,BBG01F80WYB4,SCYB,,,unresolved
S000080123,Pacer US Small Cap Cash Cows Growth Leaders ETF,5493000BJ50SR3KICD79,US69374H3527,GLEIF,BBG01GHNGXP7,BBG01GHNGYJ2,CAFG,,,unresolved
S000080181,Calvert Small/Mid-Cap Fund,549300085L1NSA5LCU34,US13161X7176,SEC-NPORT,BBG01G53YY81,BBG01G56DW72,CMCIX,,,unresolved
S000080212,AllianzIM U.S. Equity Buffer20 May ETF,5493008A49XVRZPRZ918,US00888H7522,SEC-NPORT,BBG01GDFT7K6,BBG01GDFT8D2,MAYW,,,unresolved
S000080214,AllianzIM U.S. Equity Buffer20 Jun ETF,549300I0NTBJTYQUQO97,US00888H7373,SEC-NPORT,BBG01GQYB631,BBG01GQYB6Z6,JUNW,,,unresolved
S000080216,AllianzIM U.S. Equity Buffer20 Aug ETF,549300HKGKW45N6IYQ06,US00888H7118,SEC-NPORT,BBG01HDWX4R2,BBG01HDWX5T7,AUGW,,,unresolved
